image,status,brightness,blur_score,contrast,warnings,has_label,class
damage1059.jpg,ok,148.7,198.3,47.5,,True,delamination
damage106.jpg,ok,140.8,371.1,66.6,,True,moderate spalling
damage1060.jpg,ok,93.2,386.9,60.5,,True,rebar corrosion
damage1061.jpg,ok,93.2,386.9,60.5,,True,rebar corrosion
damage1062.jpg,ok,93.2,386.9,60.5,,True,rebar corrosion
damage1063.jpg,ok,137.1,162.6,32.7,,True,delamination
damage1064.jpg,ok,139.9,276.2,51.7,,True,delamination
damage1065.jpg,ok,139.9,276.2,51.7,,True,delamination
damage1066.jpg,ok,137.1,162.6,32.7,,True,delamination
damage1067.jpg,ok,165.5,1939.9,41.0,,True,delamination
damage1068.jpg,ok,139.9,276.2,51.7,,True,delamination
damage1069.jpg,ok,134.9,589.3,45.5,,True,rebar corrosion
damage107.jpg,ok,166.3,1315.8,49.2,,True,delamination
damage1070.jpg,ok,134.9,589.3,45.5,,True,rebar corrosion
damage1071.jpg,ok,134.9,589.3,45.5,,True,rebar corrosion
damage1072.jpg,ok,148.6,183.5,47.5,,True,delamination
damage1073.jpg,ok,148.6,183.5,47.5,,True,delamination
damage1074.jpg,ok,148.6,183.5,47.5,,True,delamination
damage1075.jpg,ok,135.9,336.5,44.1,,True,rebar corrosion
damage1076.jpg,ok,146.7,185.6,37.4,,True,rebar corrosion
damage1077.jpg,ok,146.7,185.7,37.4,,True,rebar corrosion
damage1078.jpg,ok,146.7,185.6,37.4,,True,rebar corrosion
damage1079.jpg,flagged,121.2,64.2,69.7,too blurry,True,rebar corrosion
damage108.jpg,ok,166.4,1319.7,49.2,,True,delamination
damage1080.jpg,ok,143.3,245.7,25.5,,True,delamination
damage1081.jpg,ok,143.3,245.7,25.5,,True,delamination
damage1082.jpg,flagged,121.2,64.2,69.7,too blurry,True,rebar corrosion
damage1083.jpg,flagged,121.2,64.2,69.7,too blurry,True,rebar corrosion
damage1084.jpg,ok,120.4,91.0,45.7,,True,delamination
damage1085.jpg,ok,120.4,90.9,45.7,,True,delamination
damage1086.jpg,ok,120.4,91.0,45.7,,True,delamination
damage1087.jpg,ok,133.9,193.0,47.1,,True,structural deformation
damage1088.jpg,ok,139.0,588.2,69.2,,True,rebar corrosion
damage1089.jpg,ok,139.0,588.2,69.2,,True,rebar corrosion
damage109.jpg,ok,166.3,1303.5,49.2,,True,delamination
damage1090.jpg,ok,139.0,588.2,69.2,,True,rebar corrosion
damage1091.jpg,ok,133.4,290.4,46.5,,True,structural deformation
damage1092.jpg,flagged,174.1,68.7,65.1,too blurry,True,rebar corrosion
damage1093.jpg,ok,133.4,290.4,46.5,,True,structural deformation
damage1094.jpg,ok,133.4,290.4,46.5,,True,structural deformation
damage1095.jpg,flagged,145.2,41.2,24.4,too blurry,True,rebar corrosion
damage1096.jpg,flagged,145.2,41.2,24.4,too blurry,True,rebar corrosion
damage1097.jpg,flagged,145.2,41.2,24.4,too blurry,True,rebar corrosion
damage1098.jpg,ok,131.4,245.6,70.8,,True,concrete crushing
damage1099.jpg,ok,110.4,1879.8,43.7,,True,rebar corrosion
damage11.jpg,ok,145.9,175.4,58.2,,True,rebar corrosion
damage110.jpg,ok,110.0,2588.8,42.8,,True,rebar corrosion
damage1100.jpg,ok,130.6,2143.4,47.7,,True,rebar corrosion
damage1101.jpg,ok,134.4,642.1,37.3,,True,structural crack
damage1102.jpg,ok,182.7,157.9,31.8,,True,concrete crushing
damage1103.jpg,ok,142.9,190.8,22.1,,True,moderate spalling
damage1104.jpg,ok,140.2,228.0,38.1,,True,rebar corrosion
damage1105.jpg,ok,163.9,168.9,35.6,,True,rebar corrosion
damage1106.jpg,ok,145.1,352.4,40.3,,True,rebar corrosion
damage1107.jpg,ok,143.4,834.7,36.5,,True,rebar corrosion
damage1108.jpg,ok,142.4,812.9,39.8,,True,rebar corrosion
damage1109.jpg,ok,161.1,1170.1,24.0,,True,moderate spalling
damage111.jpg,ok,110.0,2639.3,42.8,,True,rebar corrosion
damage1110.jpg,flagged,102.8,51.3,32.2,too blurry,True,rebar corrosion
damage1111.jpg,ok,126.3,265.4,32.7,,True,concrete crushing
damage1112.jpg,ok,125.9,586.2,47.9,,True,concrete crushing
damage1113.jpg,ok,152.6,813.7,45.3,,True,concrete crushing
damage1114.jpg,ok,112.3,98.3,25.8,,True,rebar corrosion
damage1115.jpg,ok,124.1,305.7,32.8,,True,concrete crushing
damage1116.jpg,flagged,111.0,59.4,28.6,too blurry,True,microcrack
damage1117.jpg,flagged,110.2,58.5,28.1,too blurry,True,microcrack
damage1118.jpg,ok,167.7,136.7,18.7,,True,structural crack
damage1119.jpg,ok,89.7,214.3,28.2,,True,rebar corrosion
damage112.jpg,ok,110.1,2615.1,42.9,,True,rebar corrosion
damage1120.jpg,ok,88.7,249.3,33.0,,True,rebar corrosion
damage113.jpg,ok,129.1,497.1,70.0,,True,rebar corrosion
damage114.jpg,ok,129.1,501.1,70.0,,True,delamination
damage115.jpg,ok,129.1,494.2,70.0,,True,delamination
damage116.jpg,ok,135.6,1279.7,41.1,,True,rebar corrosion
damage117.jpg,ok,135.6,1283.2,41.1,,True,rebar corrosion
damage118.jpg,ok,135.6,1274.8,41.1,,True,rebar corrosion
damage119.jpg,ok,145.2,268.5,23.1,,True,moderate spalling
damage12.jpg,flagged,99.1,41.7,35.8,too blurry,True,rebar corrosion
damage120.jpg,ok,145.3,258.9,23.1,,True,moderate spalling
damage121.jpg,ok,145.2,261.7,23.1,,True,moderate spalling
damage122.jpg,ok,133.1,656.0,37.4,,True,rebar corrosion
damage123.jpg,ok,133.1,665.0,37.4,,True,rebar corrosion
damage124.jpg,ok,133.1,660.1,37.4,,True,rebar corrosion
damage125.jpg,ok,130.9,240.0,32.4,,True,rebar corrosion
damage126.jpg,ok,130.9,239.0,32.4,,True,rebar corrosion
damage127.jpg,ok,130.8,241.3,32.4,,True,rebar corrosion
damage128.jpg,ok,155.8,2795.3,60.7,,True,rebar corrosion
damage129.jpg,ok,155.8,2806.1,60.7,,True,rebar corrosion
damage13.jpg,ok,143.2,418.6,71.9,,True,rebar corrosion
damage130.jpg,ok,85.9,153.6,29.3,,True,rebar corrosion
damage131.jpg,ok,85.9,154.2,29.3,,True,rebar corrosion
damage132.jpg,ok,85.9,150.8,29.3,,True,rebar corrosion
damage133.jpg,ok,165.1,1304.7,34.7,,True,delamination
damage134.jpg,ok,165.1,1301.7,34.6,,True,delamination
damage135.jpg,ok,165.2,1320.1,34.7,,True,delamination
damage136.jpg,ok,150.0,944.5,43.3,,True,delamination
damage137.jpg,ok,150.0,952.2,43.3,,True,delamination
damage138.jpg,ok,150.0,938.8,43.3,,True,delamination
damage139.jpg,ok,124.5,405.8,62.3,,True,delamination
damage14.jpg,ok,142.1,432.8,67.8,,True,rebar corrosion
damage140.jpg,ok,124.5,405.3,62.3,,True,delamination
damage141.jpg,ok,124.6,408.1,62.3,,True,delamination
damage142.jpg,ok,139.8,1779.9,44.7,,True,rebar corrosion
damage143.jpg,ok,139.8,1780.2,44.7,,True,rebar corrosion
damage144.jpg,ok,139.7,1766.7,44.7,,True,rebar corrosion
damage145.jpg,ok,134.9,381.8,47.8,,True,delamination
damage146.jpg,ok,87.4,548.5,18.5,,True,delamination
damage147.jpg,ok,87.4,550.1,18.6,,True,delamination
damage148.jpg,ok,87.4,547.1,18.5,,True,delamination
damage149.jpg,ok,162.3,1181.0,37.1,,True,delamination
damage15.jpg,ok,140.1,783.1,52.0,,True,rebar corrosion
damage150.jpg,ok,162.3,1184.9,37.1,,True,delamination
damage151.jpg,ok,162.3,1190.2,37.1,,True,delamination
damage152.jpg,ok,137.6,406.6,54.4,,True,rebar corrosion
damage153.jpg,ok,137.6,404.8,54.4,,True,rebar corrosion
damage154.jpg,ok,137.6,402.6,54.4,,True,rebar corrosion
damage155.jpg,ok,114.1,282.1,62.6,,True,minor spalling
damage156.jpg,ok,114.2,284.7,62.6,,True,minor spalling
damage157.jpg,ok,114.2,291.1,62.6,,True,minor spalling
damage158.jpg,ok,170.0,469.5,37.0,,True,rebar corrosion
damage159.jpg,ok,170.0,464.4,37.0,,True,rebar corrosion
damage16.jpg,ok,143.0,827.7,35.2,,True,rebar corrosion
damage160.jpg,ok,170.0,464.7,37.0,,True,rebar corrosion
damage161.jpg,ok,113.9,629.8,34.9,,True,rebar corrosion
damage162.jpg,ok,113.8,592.9,34.9,,True,rebar corrosion
damage163.jpg,ok,114.0,627.3,34.9,,True,rebar corrosion
damage164.jpg,ok,134.3,1578.2,76.7,,True,delamination
damage165.jpg,ok,134.4,1579.6,76.7,,True,delamination
damage166.jpg,ok,134.3,1565.1,76.7,,True,delamination
damage167.jpg,flagged,172.5,66.4,31.2,too blurry,True,rebar corrosion
damage168.jpg,flagged,172.5,65.7,31.2,too blurry,True,rebar corrosion
damage169.jpg,flagged,172.5,65.9,31.2,too blurry,True,rebar corrosion
damage17.jpg,ok,136.2,856.2,41.4,,True,rebar corrosion
damage170.jpg,ok,188.9,204.7,37.5,,True,rebar corrosion
damage171.jpg,ok,188.9,203.0,37.5,,True,rebar corrosion
damage172.jpg,ok,188.9,203.9,37.5,,True,rebar corrosion
damage173.jpg,ok,180.6,572.6,38.9,,True,microcrack
damage174.jpg,ok,180.6,571.3,38.9,,True,microcrack
damage175.jpg,ok,180.6,571.0,38.9,,True,microcrack
damage176.jpg,ok,171.9,563.2,53.4,,True,delamination
damage177.jpg,ok,148.8,491.5,28.5,,True,moderate spalling
damage178.jpg,ok,148.8,490.5,28.5,,True,moderate spalling
damage179.jpg,ok,148.7,489.3,28.5,,True,moderate spalling
damage18.jpg,ok,152.3,331.3,37.3,,True,rebar corrosion
damage180.jpg,ok,156.3,375.4,30.1,,True,rebar corrosion
damage181.jpg,ok,120.6,498.3,69.4,,True,rebar corrosion
damage182.jpg,ok,120.6,490.5,69.4,,True,rebar corrosion
damage183.jpg,ok,156.9,100.8,33.8,,True,minor spalling
damage184.jpg,ok,156.9,101.6,33.8,,True,minor spalling
damage185.jpg,ok,156.8,101.3,33.8,,True,minor spalling
damage186.jpg,ok,166.1,3922.1,62.6,,True,rebar corrosion
damage187.jpg,ok,166.1,3922.4,62.7,,True,rebar corrosion
damage188.jpg,ok,166.1,3871.7,62.6,,True,rebar corrosion
damage189.jpg,ok,71.2,244.1,50.7,,True,structural deformation
damage19.jpg,ok,115.9,284.1,48.9,,True,rebar corrosion
damage190.jpg,ok,71.3,243.0,50.7,,True,structural deformation
damage191.jpg,ok,71.3,238.8,50.7,,True,structural deformation
damage192.jpg,ok,152.5,274.3,51.1,,True,structural deformation
damage193.jpg,ok,152.5,274.2,51.1,,True,structural deformation
damage194.jpg,ok,152.5,271.4,51.1,,True,structural deformation
damage195.jpg,ok,131.6,528.2,44.1,,True,delamination
damage196.jpg,ok,131.6,529.4,44.1,,True,delamination
damage197.jpg,ok,131.5,527.3,44.1,,True,delamination
damage198.jpg,ok,114.3,286.8,62.6,,True,minor spalling
damage199.jpg,ok,114.3,289.1,62.6,,True,minor spalling
damage2.jpg,ok,169.1,80.1,33.8,,True,delamination
damage20.jpg,ok,115.9,286.0,48.9,,True,rebar corrosion
damage200.jpg,flagged,172.5,61.8,31.2,too blurry,True,rebar corrosion
damage201.jpg,flagged,172.5,63.4,31.2,too blurry,True,rebar corrosion
damage202.jpg,flagged,172.5,62.9,31.2,too blurry,True,rebar corrosion
damage203.jpg,ok,180.7,574.9,38.9,,True,microcrack
damage204.jpg,ok,180.7,572.3,38.9,,True,microcrack
damage205.jpg,ok,180.7,574.8,38.9,,True,microcrack
damage206.jpg,ok,156.7,99.9,33.8,,True,minor spalling
damage207.jpg,ok,156.8,103.5,33.8,,True,minor spalling
damage208.jpg,ok,156.7,101.0,33.8,,True,minor spalling
damage209.jpg,ok,166.9,515.2,64.1,,True,delamination
damage21.jpg,ok,115.9,282.8,48.9,,True,rebar corrosion
damage210.jpg,ok,166.9,514.2,64.1,,True,delamination
damage211.jpg,ok,166.9,515.1,64.1,,True,delamination
damage212.jpg,ok,156.3,375.4,30.1,,True,rebar corrosion
damage213.jpg,ok,156.3,379.6,30.1,,True,rebar corrosion
damage214.jpg,ok,156.3,376.9,30.1,,True,rebar corrosion
damage215.jpg,ok,92.6,564.5,59.9,,True,rebar corrosion
damage216.jpg,ok,92.6,570.2,59.9,,True,rebar corrosion
damage217.jpg,ok,92.6,568.1,59.9,,True,rebar corrosion
damage218.jpg,ok,148.0,672.1,46.8,,True,delamination
damage219.jpg,ok,148.0,676.7,46.8,,True,delamination
damage22.jpg,ok,141.6,175.6,25.8,,True,delamination
damage220.jpg,ok,148.0,675.9,46.8,,True,delamination
damage221.jpg,ok,122.6,287.7,62.6,,True,concrete crushing
damage222.jpg,ok,122.6,297.8,62.6,,True,concrete crushing
damage223.jpg,ok,120.6,490.3,69.4,,True,rebar corrosion
damage224.jpg,ok,120.6,490.5,69.4,,True,rebar corrosion
damage225.jpg,ok,138.5,1069.6,68.5,,True,rebar corrosion
damage226.jpg,ok,138.6,1090.3,68.5,,True,rebar corrosion
damage227.jpg,ok,138.5,1090.2,68.5,,True,rebar corrosion
damage228.jpg,ok,132.7,744.3,45.7,,True,structural crack
damage229.jpg,ok,132.7,735.8,45.7,,True,structural deformation
damage23.jpg,ok,127.0,420.5,43.8,,True,rebar corrosion
damage230.jpg,ok,132.7,736.8,45.7,,True,structural deformation
damage231.jpg,ok,128.1,825.8,45.8,,True,delamination
damage232.jpg,ok,128.1,824.9,45.8,,True,delamination
damage233.jpg,ok,128.1,839.0,45.8,,True,delamination
damage234.jpg,ok,114.3,283.6,62.6,,True,minor spalling
damage235.jpg,ok,114.3,286.8,62.6,,True,minor spalling
damage236.jpg,ok,171.9,556.8,53.4,,True,delamination
damage237.jpg,ok,171.9,563.2,53.4,,True,delamination
damage238.jpg,ok,171.9,561.7,53.4,,True,delamination
damage239.jpg,ok,112.8,246.5,39.4,,True,delamination
damage24.jpg,ok,143.0,810.6,25.4,,True,rebar corrosion
damage240.jpg,ok,112.8,247.0,39.4,,True,delamination
damage241.jpg,ok,112.9,255.2,39.4,,True,delamination
damage242.jpg,ok,135.0,285.5,57.7,,True,rebar corrosion
damage243.jpg,ok,135.0,286.0,57.7,,True,rebar corrosion
damage244.jpg,ok,135.0,290.9,57.7,,True,rebar corrosion
damage245.jpg,ok,164.6,728.2,33.6,,True,moderate spalling
damage246.jpg,ok,164.6,744.7,33.6,,True,moderate spalling
damage247.jpg,ok,164.6,725.5,33.6,,True,moderate spalling
damage248.jpg,ok,166.1,3869.2,62.7,,True,rebar corrosion
damage249.jpg,ok,166.1,3855.3,62.6,,True,rebar corrosion
damage25.jpg,ok,143.0,812.9,25.4,,True,rebar corrosion
damage250.jpg,ok,136.3,293.4,42.7,,True,rebar corrosion
damage251.jpg,ok,136.2,288.5,42.7,,True,rebar corrosion
damage252.jpg,ok,136.3,301.7,42.7,,True,rebar corrosion
damage253.jpg,ok,146.0,125.9,44.6,,True,moderate spalling
damage254.jpg,ok,157.0,206.0,48.9,,True,moderate spalling
damage255.jpg,ok,140.3,131.9,36.0,,True,moderate spalling
damage256.jpg,ok,155.4,393.5,33.4,,True,rebar corrosion
damage257.jpg,ok,138.1,1043.1,53.8,,True,delamination
damage258.jpg,ok,145.2,303.9,31.2,,True,structural crack
damage259.jpg,ok,151.0,103.6,24.9,,True,structural crack
damage26.jpg,ok,143.0,812.0,25.4,,True,rebar corrosion
damage260.jpg,flagged,142.3,51.6,42.2,too blurry,True,structural crack
damage261.jpg,ok,143.0,524.1,24.4,,True,rebar corrosion
damage262.jpg,ok,141.3,3236.9,55.6,,True,rebar corrosion
damage263.jpg,flagged,105.4,78.8,21.8,too blurry,True,moderate spalling
damage264.jpg,flagged,149.1,37.0,12.4,too blurry; low contrast,True,moderate spalling
damage265.jpg,ok,142.9,968.8,45.1,,True,moderate spalling
damage266.jpg,ok,108.6,369.8,38.5,,True,structural crack
damage267.jpg,ok,86.7,170.8,43.0,,True,structural crack
damage268.jpg,ok,152.8,3838.2,37.8,,True,structural crack
damage269.jpg,ok,159.8,209.2,17.3,,True,microcrack
damage27.jpg,ok,148.0,671.6,46.8,,True,delamination
damage270.jpg,ok,181.2,972.1,43.3,,True,microcrack
damage271.jpg,ok,130.5,986.4,60.8,,True,rebar corrosion
damage272.jpg,ok,146.3,146.6,26.7,,True,structural crack
damage273.jpg,ok,160.2,137.7,24.4,,True,microcrack
damage274.jpg,flagged,146.1,165.5,8.2,low contrast,True,microcrack
damage275.jpg,ok,152.2,98.7,26.0,,True,microcrack
damage276.jpg,ok,183.6,1569.6,26.3,,True,microcrack
damage277.jpg,ok,110.1,2361.9,44.1,,True,rebar corrosion
damage278.jpg,ok,187.7,147.7,26.2,,True,delamination
damage279.jpg,ok,182.6,248.3,62.4,,True,delamination
damage28.jpg,ok,148.0,672.2,46.8,,True,delamination
damage280.jpg,ok,103.2,117.3,41.3,,True,structural crack
damage281.jpg,ok,156.8,174.7,43.3,,True,minor spalling
damage282.jpg,ok,183.1,7158.9,34.5,,True,structural crack
damage283.jpg,ok,135.5,355.8,25.7,,True,moderate spalling
damage284.jpg,ok,135.5,355.8,25.7,,True,moderate spalling
damage285.jpg,ok,135.5,355.8,25.7,,True,moderate spalling
damage286.jpg,ok,148.2,219.4,44.2,,True,structural crack
damage287.jpg,ok,148.2,219.4,44.2,,True,structural crack
damage288.jpg,ok,148.2,219.4,44.2,,True,structural crack
damage289.jpg,ok,172.8,4148.0,31.6,,True,structural crack
damage29.jpg,ok,148.0,670.6,46.8,,True,delamination
damage290.jpg,flagged,132.5,77.7,13.0,too blurry; low contrast,True,microcrack
damage291.jpg,ok,140.6,819.4,57.1,,True,rebar corrosion
damage292.jpg,ok,144.9,1073.1,35.8,,True,rebar corrosion
damage293.jpg,ok,153.4,217.8,34.7,,True,moderate spalling
damage294.jpg,ok,136.3,198.2,42.8,,True,rebar corrosion
damage295.jpg,ok,155.6,169.0,38.4,,True,moderate spalling
damage296.jpg,ok,192.6,516.9,48.5,,True,rebar corrosion
damage297.jpg,ok,162.7,685.1,25.8,,True,moderate spalling
damage298.jpg,ok,165.7,372.4,23.4,,True,rebar corrosion
damage299.jpg,ok,190.5,1593.6,20.8,,True,structural crack
damage3.jpg,ok,159.5,674.4,39.5,,True,delamination
damage30.jpg,ok,125.3,323.0,62.1,,True,rebar corrosion
damage300.jpg,ok,173.7,1326.9,22.7,,True,structural crack
damage301.jpg,flagged,158.2,68.4,6.1,too blurry; low contrast,True,structural crack
damage302.jpg,flagged,126.8,35.1,36.4,too blurry,True,structural crack
damage303.jpg,ok,153.1,86.2,47.7,,True,structural crack
damage304.jpg,flagged,167.0,42.5,30.7,too blurry,True,structural crack
damage305.jpg,flagged,150.5,38.3,13.7,too blurry; low contrast,True,structural crack
damage306.jpg,flagged,227.3,508.9,25.2,too bright,True,microcrack
damage307.jpg,ok,173.1,191.1,15.2,,True,structural crack
damage308.jpg,flagged,223.0,496.9,18.3,too bright,True,structural crack
damage309.jpg,ok,206.9,342.1,15.8,,True,microcrack
damage31.jpg,ok,125.3,320.9,62.1,,True,rebar corrosion
damage310.jpg,ok,148.9,364.1,24.5,,True,structural crack
damage311.jpg,ok,116.3,85.3,22.4,,True,structural crack
damage312.jpg,flagged,142.1,16.2,30.8,too blurry,True,microcrack
damage313.jpg,ok,187.6,381.1,26.0,,True,structural crack
damage314.jpg,ok,180.0,1906.7,27.3,,True,structural crack
damage315.jpg,ok,182.3,292.3,35.2,,True,moderate spalling
damage316.jpg,ok,216.5,872.5,24.4,,True,structural crack
damage317.jpg,flagged,191.3,55.5,17.4,too blurry,True,structural crack
damage318.jpg,ok,162.7,185.4,17.9,,True,microcrack
damage319.jpg,ok,211.6,322.5,19.6,,True,structural crack
damage32.jpg,ok,146.1,1096.4,36.3,,True,rebar corrosion
damage320.jpg,ok,165.3,391.4,18.5,,True,structural crack
damage321.jpg,ok,126.9,324.8,27.8,,True,microcrack
damage322.jpg,flagged,131.9,78.2,16.6,too blurry,True,structural crack
damage323.jpg,flagged,153.2,34.9,15.7,too blurry,True,microcrack
damage324.jpg,flagged,149.3,40.4,15.1,too blurry,True,structural crack
damage325.jpg,ok,203.7,1358.5,35.2,,True,structural crack
damage326.jpg,ok,206.6,160.0,31.9,,True,microcrack
damage327.jpg,ok,175.1,2149.6,29.7,,True,structural crack
damage328.jpg,ok,216.7,1002.9,19.7,,True,structural crack
damage329.jpg,ok,202.1,1236.5,34.2,,True,structural crack
damage33.jpg,ok,146.1,1108.0,36.4,,True,rebar corrosion
damage330.jpg,ok,211.9,608.2,22.2,,True,structural crack
damage331.jpg,ok,173.0,336.0,45.8,,True,structural crack
damage332.jpg,ok,107.9,701.6,33.8,,True,microcrack
damage333.jpg,ok,151.2,392.4,30.3,,True,structural crack
damage334.jpg,ok,147.6,260.4,31.8,,True,structural crack
damage335.jpg,flagged,185.6,39.5,21.1,too blurry,True,structural crack
damage336.jpg,ok,174.3,1682.6,30.0,,True,structural crack
damage337.jpg,ok,182.5,717.4,50.1,,True,structural crack
damage338.jpg,ok,166.8,6652.8,47.7,,True,structural crack
damage339.jpg,ok,144.5,574.5,33.2,,True,structural crack
damage34.jpg,ok,146.1,1108.2,36.3,,True,rebar corrosion
damage340.jpg,ok,164.7,755.9,25.1,,True,structural crack
damage341.jpg,ok,182.3,4982.0,26.5,,True,microcrack
damage342.jpg,flagged,198.7,401.2,12.0,low contrast,True,structural crack
damage343.jpg,flagged,149.0,25.9,14.2,too blurry; low contrast,True,microcrack
damage344.jpg,ok,141.7,7915.4,40.9,,True,structural crack
damage345.jpg,ok,152.1,631.2,37.4,,True,structural crack
damage346.jpg,ok,101.4,3936.0,76.2,,True,structural crack
damage347.jpg,ok,201.4,611.1,37.0,,True,structural crack
damage348.jpg,ok,183.1,1224.1,21.8,,True,structural crack
damage349.jpg,ok,107.9,700.0,33.9,,True,microcrack
damage35.jpg,ok,120.1,324.4,45.3,,True,delamination
damage350.jpg,ok,183.6,2444.0,43.2,,True,structural crack
damage351.jpg,ok,204.9,658.6,21.1,,True,structural crack
damage352.jpg,ok,149.0,108.5,22.4,,True,structural crack
damage353.jpg,ok,149.1,885.5,40.7,,True,structural crack
damage354.jpg,flagged,232.2,206.5,20.2,too bright,True,structural crack
damage355.jpg,ok,204.1,2071.4,35.7,,True,structural crack
damage356.jpg,flagged,139.7,55.9,10.9,too blurry; low contrast,True,structural crack
damage357.jpg,ok,192.5,194.0,16.8,,True,microcrack
damage358.jpg,ok,188.0,284.5,30.9,,True,structural crack
damage359.jpg,ok,175.0,162.6,27.9,,True,structural crack
damage36.jpg,ok,120.0,317.6,45.3,,True,delamination
damage360.jpg,flagged,158.1,38.7,26.3,too blurry,True,microcrack
damage361.jpg,ok,137.1,452.9,49.7,,True,delamination
damage362.jpg,ok,146.8,588.2,39.2,,True,rebar corrosion
damage363.jpg,ok,151.7,621.4,39.4,,True,rebar corrosion
damage364.jpg,flagged,140.0,68.1,24.8,too blurry,True,rebar corrosion
damage365.jpg,flagged,141.3,41.8,36.3,too blurry,True,moderate spalling
damage366.jpg,ok,88.9,481.1,62.8,,True,structural deformation
damage367.jpg,flagged,118.4,42.3,71.5,too blurry,True,structural deformation
damage368.jpg,ok,182.6,335.1,63.6,,True,rebar corrosion
damage369.jpg,ok,163.3,996.5,68.4,,True,concrete crushing
damage37.jpg,ok,144.6,297.0,23.9,,True,rebar corrosion
damage370.jpg,ok,104.6,172.5,36.5,,True,concrete crushing
damage371.jpg,ok,119.4,162.1,38.9,,True,structural crack
damage372.jpg,flagged,158.4,91.4,6.3,low contrast,True,microcrack
damage373.jpg,ok,148.9,445.5,39.5,,True,rebar corrosion
damage374.jpg,ok,160.1,170.6,40.3,,True,rebar corrosion
damage375.jpg,ok,139.3,413.0,53.0,,True,delamination
damage376.jpg,ok,139.9,101.5,53.4,,True,structural crack
damage377.jpg,ok,139.9,101.5,53.4,,True,structural crack
damage378.jpg,ok,139.3,415.7,53.0,,True,structural crack
damage379.jpg,ok,135.7,146.8,47.5,,True,delamination
damage38.jpg,ok,144.6,294.3,23.9,,True,rebar corrosion
damage380.jpg,ok,150.2,183.4,25.2,,True,delamination
damage381.jpg,ok,149.3,428.1,28.5,,True,rebar corrosion
damage382.jpg,ok,149.3,428.1,28.5,,True,rebar corrosion
damage383.jpg,ok,160.5,810.3,55.2,,True,rebar corrosion
damage384.jpg,ok,160.5,810.4,55.2,,True,rebar corrosion
damage385.jpg,ok,159.8,1234.5,54.3,,True,rebar corrosion
damage386.jpg,ok,160.5,810.3,55.2,,True,rebar corrosion
damage387.jpg,ok,131.6,135.3,51.5,,True,rebar corrosion
damage388.jpg,ok,132.2,111.9,51.7,,True,rebar corrosion
damage389.jpg,ok,121.2,162.8,67.5,,True,rebar corrosion
damage39.jpg,ok,144.6,297.3,23.9,,True,rebar corrosion
damage390.jpg,flagged,126.0,71.3,64.3,too blurry,True,microcrack
damage391.jpg,ok,132.5,441.3,53.7,,True,delamination
damage392.jpg,ok,133.1,153.9,54.1,,True,delamination
damage393.jpg,ok,132.5,192.1,53.9,,True,delamination
damage394.jpg,flagged,147.8,73.9,60.3,too blurry,True,microcrack
damage395.jpg,flagged,147.3,76.9,60.3,too blurry,True,microcrack
damage396.jpg,ok,123.3,294.8,66.6,,True,structural deformation
damage397.jpg,ok,122.8,310.0,66.4,,True,structural deformation
damage398.jpg,ok,123.3,294.8,66.6,,True,structural deformation
damage399.jpg,ok,140.9,91.0,45.5,,True,rebar corrosion
damage4.jpg,ok,150.3,116.7,38.2,,True,rebar corrosion
damage40.jpg,ok,120.7,480.6,69.4,,True,rebar corrosion
damage400.jpg,ok,140.9,91.0,45.5,,True,rebar corrosion
damage401.jpg,ok,152.9,540.3,54.1,,True,delamination
damage402.jpg,ok,142.5,142.5,42.5,,True,rebar corrosion
damage403.jpg,ok,141.9,132.6,42.4,,True,rebar corrosion
damage404.jpg,ok,141.8,217.5,42.2,,True,rebar corrosion
damage405.jpg,ok,142.5,142.5,42.5,,True,rebar corrosion
damage406.jpg,ok,129.9,240.6,39.2,,True,rebar corrosion
damage407.jpg,ok,129.2,363.6,38.6,,True,rebar corrosion
damage408.jpg,ok,129.3,218.3,38.8,,True,rebar corrosion
damage409.jpg,ok,129.3,218.3,38.8,,True,rebar corrosion
damage41.jpg,ok,120.6,479.8,69.4,,True,rebar corrosion
damage410.jpg,ok,129.9,240.6,39.2,,True,rebar corrosion
damage411.jpg,ok,129.2,363.9,38.6,,True,rebar corrosion
damage412.jpg,ok,140.7,230.7,66.5,,True,delamination
damage413.jpg,ok,141.2,136.0,66.8,,True,delamination
damage414.jpg,ok,140.7,230.1,66.5,,True,delamination
damage415.jpg,ok,140.8,132.3,66.8,,True,delamination
damage416.jpg,ok,141.2,136.0,66.8,,True,delamination
damage417.jpg,ok,166.8,244.9,50.2,,True,rebar corrosion
damage418.jpg,ok,166.3,669.0,49.7,,True,rebar corrosion
damage419.jpg,ok,110.1,2020.4,44.0,,True,rebar corrosion
damage42.jpg,ok,126.3,1414.7,47.8,,True,rebar corrosion
damage420.jpg,ok,110.7,1687.0,45.9,,True,rebar corrosion
damage421.jpg,ok,110.2,1252.8,44.5,,True,rebar corrosion
damage422.jpg,ok,110.1,2018.2,44.0,,True,rebar corrosion
damage423.jpg,ok,110.7,1686.9,45.9,,True,rebar corrosion
damage424.jpg,flagged,129.2,62.1,70.2,too blurry,True,rebar corrosion
damage425.jpg,flagged,129.7,38.9,70.3,too blurry,True,rebar corrosion
damage426.jpg,ok,132.2,415.7,48.1,,True,rebar corrosion
damage427.jpg,ok,132.2,415.7,48.1,,True,rebar corrosion
damage428.jpg,ok,132.3,157.6,48.3,,True,rebar corrosion
